장,조,내용,LABEL 1,LABEL 1 근거,LABEL 2,LABEL 2 근거
,,"17.5 콘텐츠 검열 및 공개. 당사는 모든 콘텐츠를 사전 검열하거나 감시하지 않으며 이러한 행위는 불가능합니다. 단, 귀하가 서비스를 사용하거나 게임을 이용하는 경우 당사의 대리인이 (대화 텍스트를 포함하나 이에 제한되지 않음) 통신 내용을 감시 또는 기록할 수 있으며, 이에 따라 귀하는 이러한 감시 및 기록 행위에 대해 취소할 수 없는 동의를 하는 것입니다. 귀하는 게임 내 대화 텍스트 등이 공개되는데 동의합니다. 당사는 이용자가 생성한 콘텐츠에 대해 당사의 고의, 중과실이 없는 한, 책임을 지지 않습니다. 당사는 단독 재량에 따라 콘텐츠를 편집, 개시 거부 또는 삭제할 수 있는 의무가 아닌 권리를 갖습니다. 당사는 (a) 적용 법규정, 법적 절차 또는 정부의 요구가 있는 경우나 이에 따라 당사의 법적 권리와 구제책 보호를 위해 필요한 경우, (b) 범죄 또는 기타 위반 행위에 대하여 보고하여야 하는 경우 및 기타 이에 준하는 정당한 사유가 있는 경우에는 콘텐츠 및 기타 정보(대화 텍스트, IP 주소, 개인 정보를 포함하나 이에 제한되지 않음)를 제공할 수 있습니다.",0,,,
,,"17.6 개인을 식별할 수 없는 정보의 수집. 당사는 이용자가 당사의 서비스에 접속할 경우, 별도의 통지 없이 당사의 서비스에 대한 인구통계학적 추정을 위하여 개인을 식별할 수 없는 정보를 수집할 권리가 있습니다. 당사의 서비스를 통해 이용 가능한 게임은, 게임에 문제가 발생할 경우 당사에 관련 정보를 전송할 수 있는 장치를 포함할 수 있습니다. 이러한 장치는 문제가 발생한 이용자의 컴퓨터의 시스템이나 드라이버 정보를 수집하며 해당정보를 당사에 전송합니다.",0,,,
,,"17.7 실명 친구와 관련된 기능 및 실명 공개. 본 서비스는 귀하가 “실명 친구”와 관련된 기능을 통해 본 서비스의 다른 이용자에게 귀하의 실명을 공개하도록 되어 있습니다. Battle.net 음성 대화 클라이언트와 같은 특정 기능은 실명 친구 기능에 가입한 서비스 이용자 사이에만 적용됩니다. 실명 ID 친구들은 서로의 실명과 이들이 로그인한 캐릭터를 볼 수 있습니다. 귀하의 친구는 귀하의 친구 목록에 보여지기 전에 귀하의 요청을 승인할 필요가 있습니다. 귀하는 친구 초청을 발송하거나 응하게 되는 경우, 귀하의 계정과 연결된 실명이 귀하의 친구 뿐 아니라, 그들의 친구들에게도 알려지게 되는 점을 유의하시기 바랍니다. 귀하는 실명 ID 친구기능을 이용하기 위하여 성인이거나 또는 부모의 동의를 받은 미성년자이어야 합니다. 귀하는 귀하의 Battle.net 계정에서 실명 친구를 모두 삭제함으로써 언제든지 실명 친구기능에서 탈퇴할 수 있습니다.",0,,,
,,"18. 보증의 부인. 서비스는 상품성, 특정 목적에 대한 적합성, 권리, 미침해성에 대한 보증 및 거래 처리 또는 거래 이용 과정에서 발생하는 보증을 포함(이에 제한되지 않음)하여, 명시적이건 묵시적이건 일체의 보증 없이 “있는 그대로” 및 “현재 사용 가능한” 상태로 제공됩니다. 블리자드는 귀하가 언제 어디서든 서비스에 접속하거나 서비스를 이용할 수 있고, 서비스가 중단 없이 또는 장애 없이 완전하게 제공되며, 결함이 완전하게 수정되고, 게임 클라이언트 또는 서비스가 바이러스 또는 기타 해로운 요소가 전혀 없이 완벽하게 제공된다는 내용을 보장하지는 않습니다. 그러나 법에서 이러한 보증의 배제나 제한이 허용되지 않는 경우에는 위 규정은 적용되지 않습니다.",0,,,
,,"19. 책임의 제한, 유일한 구제 수단 및 면책",0,,,
,,"19.1 블리자드는 서비스 이용 또는 서비스 이용 불가로 인해 발생되는 손해에 대해 고의, 중과실이 없는 한 책임을 지지 않습니다. 블리자드는 해당국가의 법이 인정할 경우에만 이에 대한 책임을 집니다.",0,,,
,,19.2 귀하는 금전적 손해배상을 제외하고는 블리자드와의 분쟁에 있어서 취할 수 있는 유일한 구제 수단이 서비스 이용을 중단하고 등록된 모든 계정을 취소하는 것임을 인정하고 이에 동의합니다.,0,,,
,,"19.3 귀하는 귀하의 서비스 이용으로 인해 제3자에게 발생된, 또는 귀하의 본 계약, 운영 정책 또는 게임 라이선스 계약에 대한 위반으로 제3자에게 발생된 손해에 대해서 제3자가 행하는 소송, 요구, 기타 손실(합리적 수준의 변호사 비용 포함)로부터 블리자드의 고의, 중과실이 없는 한 블리자드를 면책하고 보호하는 것에 동의합니다.",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.(a) 아래 22.9조에 정의한 바와 같은 ""불가항력 사유""",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.(b) 이용자 또는 블리자드에게 책임이 없는 제3자의 고의 또는 과실로 인한 서비스 중단 또는 장애",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.(c) 블리자드의 잘못 없이 블리자드의 통신서비스 제공회사가 서비스를 제공하는데 필요한 통신서비스를 제공하지 못함으로 인한 서비스의 중단 또는 장애",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.(d) 일정에 따른 서비스 장비의 유지/보수, 교체, 정기 점검, 설치로 인한 서비스 중단으로서 블리자드가 이를 사전에 공지하는 경우",0,,,
,,"19.4 미예고 서비스 중단. 블리자드의 사전통지 없이 서비스가 1일 4시간(누적시간) 이상 중단되거나 장애를 받은 경우 블리자드는 기간별 요금제 게임 서비스 이용자에게 그와 같은 미예고 중단 / 장애시간의 3배만큼의 게임시간을 제공합니다. 그러나 서비스 중단이나 장애가 다음과 같은 사유로 발생한 경우에는 예외로 합니다. 또한, 블리자드가 요금 미지급 또는 이용약관 위반을 이유로 정지시키지 않은, 유효한 계정을 갖고 있는 이용자는 블리자드로부터 사전통지 없이 30일 동안에 발생한 서비스 중단/장애 누적시간이 72시간을 초과하는 경우 계약을 해지할 수 있으며, 이는 이용자의 권리이지 의무가 아닙니다. 다만, 기간별 요금제를 제공하지 않는 게임을 구매하였을 경우, 이용자는 관련 법규정에 의한 내용과 같거나 소비자에게 유리한 해당 게임의 판매 규정 및 조건에 따라 계약을 해지하거나 보상받을 수 있습니다.(e) 또한 정량제 이용자는 게임시간 연장을 적용 받을 수 없습니다.",0,,,
,,20. 준거법. 본 계약은 대한민국 법률에 의거하여 해석되고 집행됩니다. 이에 당사자는 본 계약과 관련 된 소송은 민사소송법 등 관련 법률에 따른 관할 법원에 제기합니다.,0,,,
,,21. 공개 및 제3자 기능,0,,,
,,"21.1 페이스북. 귀하가 “Facebook”에 등록된 사용자일 경우, 귀하는 Facebook의 데이터를 이용하여 “Facebook 친구”를 서비스 상에서 찾을 수 있습니다. 귀하의 “Facebook 계정”은 Facebook에 의하여 제공된 약관과 조건이 별도로 적용됩니다. 귀하가 Facebook 계정을 보유할 경우, 귀하의 “Facebook 친구”는 그들의 Facebook 친구 기능을 사용하여 서비스 중 귀하의 화면상에서의 이름과 실명을 연결할 수 있게 됩니다. 귀하는 서비스 이용의 결과로 발생하는 손해에 대하여 Facebook이 책임을 지지 않는다는 사실에 동의합니다.",0,,,
,,22. 일반 사항,0,,,
,,"22.1 이용 약관의 개정. 이용 약관은 블리자드가 서명한 서면 또는 웹사이트 http://kr.blizzard.com/ko-kr/에 블리자드가 공표한 서면으로만 개정될 수 있습니다. 본 이용 약관을 개정할 경우, 새 이용 약관의 적용일자 및 개정사유를 명시하여 홈페이지에 그 적용일의 7일전부터 공시하거나 회원이 입력한 가장 최근의 전자메일로 전송하는 방법으로 회원에게 고지합니다. 다만, 회원에게 불리한 내용으로 이용 약관을 개정하는 경우에는 적용일로부터 30일 전까지 홈페이지에 공시하거나 회원이 입력한 가장 최근의 전자메일로 전송하는 방법으로 회원에게 고지합니다. 새 이용 약관은 공시하거나 고지한 적용일로부터 효력이 발생합니다. 최종 사용자가 새 이용 약관에 동의하고 등록한 계정이 양호한 상태를 유지하는 경우 최종 사용자는 새 이용 약관을 준수하여 계속해서 게임을 이용할 수 있습니다. 최종 사용자가 새 이용 약관에 동의하지 않거나 임의의 사유로 새 계약의 조항을 준수할 수 없는 경우 더 이상 게임을 이용할 수 없습니다. 최종 사용자가 상기한 바와 같은 공지기간 내에 새 이용 약관에 대하여 동의하거나 동의하지 않는 다는 명백한 의사표시를 하지 않는 경우 최종사용자는 새 이용 약관에 동의한 것으로 간주됩니다.",0,,,
,,"22.2 위탁. 블리자드는 본 계약의 전체 또는 일부를 최소 3개월의 사전통지로써 동일한 조건으로 타인에게 위탁할 수 있습니다. 이 경우, 위탁에 동의하지 않는 이용자는 계약의 해지 및 환불을 요청할 수 있습니다. 이용자는 블리자드의 사전 서면 동의 없이 본 이용 약관을 위탁할 수 없으며, 허가되지 않은 위탁은 무효입니다.",0,,,
,,"22.3 분리. 본 계약의 일부가 무효이거나 시행 불가능한 것으로 결정되는 경우, 해당 부분은 별도로 분리되며, 계약의 나머지 부분은 효력을 유지합니다.",0,,,
,,22.4 변호사 비용. 본 이용 약관과 관련하여 귀하 또는 블리자드에 의해 소송이 제기된 경우 승소한 당사자는 민사소송법에 따라 그 비용을 상환받을 권리를 가집니다.,0,,,
,,"22.5 전면 합의. 참조 표시에 의해 명시적으로 포함된 문서를 포함하여 이용 약관은 서비스와 관련하여 당사와 귀하 간의 전면 합의를 구성하며, 서비스와 관련하여 전자, 구두 또는 서면 여부를 막론하고 당사와 귀하 간의 모든 이전 및 현재 통신 내용을 대체합니다. 단, 본 계약은 게임 라이선스 계약 및 특정 블리자드 게임에 대한 이용 약관을 대체하지 않고 공존합니다.",0,,,
,,"22.6 권리 포기 없음. 당사의 이용 약관 조항에 대한 미이행은 이러한 조항에 대한 현재 및 향후의 권리 포기로 해석되지 아니하며, 그 후 이러한 각 모든 조항을 이행하는 어느 당사자의 권리에도 영향을 미치지 아니합니다. 이용 약관의 조항, 조건 또는 요구 사항에 대한 당사의 명시적 권리 포기는 이러한 조항, 조건 또는 요구 사항의 준수 의무를 포기하는 것으로 해석되지 않습니다.",0,,,
,,"22.7 통지. 이용자의 모든 통지 또는 이용 약관에 따라 필요한 모든 통지는 서면으로 아래 주소로 보내십시오. 서울특별시 강남구 청담동 41-2, 금하빌딩 2층 블리자드 엔터테인먼트 유한회사 약관담당자",0,,,
,,"22.8 형평법상의 구제 수단. 이용자는 본 계약 조건이 정확하게 시행되지 않을 경우 블리자드에 회복 불가능한 손해가 초래될 수 있다는 점과 이용 약관 위반 시 당사가 적용 법률상 인정되는 구제 수단에 더하여, 보증이나 기타 담보 또는 손해 증명 없이도 형평법상 인정되는 적절한 구제 조치(손해배상을 제외한 가처분 기타 금지처분을 말함)를 법원에 청구할 권리를 가진다는 사실에 동의합니다.",0,,,
,,"22.9 불가항력으로 인한 계약 불이행. 블리자드가 합리적으로 통제할 수 없는 사유로 인한 이행 지체 또는 위반에 대해 블리자드는 책임을 지지 않습니다. 이러한 불가항력의 사유에는 자연재해, 전쟁, 폭동, 봉쇄, 민간 정부 혹은 군 당국의 조치, 화재, 홍수와, 블리자드가 합리적으로 통제할 수 없는 사고, 노동 쟁의와 운송 수단, 연료, 에너지, 노동 또는 원자재 부족 등이 포함되나 이에 국한되지 않습니다.",0,,,
,,22.10 분쟁조정. 블리자드와 귀하 사이에 분쟁이 발생할 경우 블리자드 또는 귀하는 콘텐츠산업진흥법 제 29조에서 전하고 있는 콘텐츠 분쟁조정위원회의에 분쟁조정을 신청할 수 있습니다.,0,,,
,,1. 목적. 다음은 귀하와 블리자드 및 그 관계사인 블리자드 엔터테인먼트 유한회사를 통한 계약입니다.,0,,,
,,"1. 목적. 다음은 귀하와 블리자드 및 그 관계사인 블리자드 엔터테인먼트 유한회사를 통한 계약입니다.A. 본 블리자드 온라인 스토어 특별약관(“특별약관”)은 Battle.net 서비스(“서비스”)의 이용 약관(“이용약관”) 중 당사의 상품 및 서비스를 구매함에 있어, 귀하와 블리자드의 권리, 의무 및 책임사항을 보다 명확하게 규정함을 목적으로 합니다.",0,,,
,,"1. 목적. 다음은 귀하와 블리자드 및 그 관계사인 블리자드 엔터테인먼트 유한회사를 통한 계약입니다.B. 본 계약은 이용약관의 필수불가결한 일부를 이루며, 본 계약의 모든 정의는 이용약관에서 나오는 의미와 동일합니다.",0,,,
,,2. 특별약관의 개정. 블리자드는 본 특별약관을 개정할 경우 Battle.net 이용약관 22.1에 준하는 방법으로 공지하며 적용됩니다.,0,,,
,,3. 통지,0,,,
,,"3. 통지A. 블리자드가 귀하에게 통지를 하는 경우, 귀하가 블리자드와 미리 약정하여 지정한 전자우편 주소로 할 수 있습니다.",0,,,
,,"3. 통지B. 블리자드는 불특정다수 회원에 대한 통지의 경우, 1주일이상 블리자드 온라인 스토어 게시판에 게시함으로써 개별 통지에 갈음할 수 있습니다.",0,,,
,,"4. 제품 또는 기타상품의 공급. 블리자드는 귀하와 제품 또는 기타상품의 공급시기에 관하여 별도의 약정이 없는 이상, 귀하가 청약을 한 날부터 7일 이내에 제품 또는 기타상품을 배송할 수 있도록 주문제작, 포장 등 기타의 필요한 조치를 취합니다. 다만, 블리자드가 이미 제품 또는 기타상품의 대금의 전부 또는 일부를 받은 경우에는 대금의 전부 또는 일부를 받은 날부터 2영업일 이내에 조치를 취합니다. 이때 블리자드는 귀하가 제품 또는 기타상품의 공급 절차 및 진행 사항을 확인할 수 있도록 적절한 조치를 합니다.",0,,,
,,5. 환급 및 과오금,0,,,
,,5. 환급 및 과오금A. 블리자드는 귀하가 주문한 제품 또는 기타상품이 품절 및 다른 사유로 인도 또는 제공을 할 수 없을 때에는 지체없이 그 사유를 귀하에게 통지하고 사전에 제품 또는 기타상품의 대금을 받은 경우에는 대금을 받은 날부터 3영업일 이내에 환급하거나 환급에 필요한 조치를 취합니다. 환급이 지연될 경우 그 지연기간에 대하여 전자상거래 등에서의 소비자보호에 관한 법률 시행령에서 정하는 지연이자율을 곱하여 산정한 지연이자를 지급합니다. 다만 환급시 귀하가 제품 및 서비스의 이용으로부터 얻은 이익에 대한 금액을 공제하고 환급할 수 있습니다.,0,,,
,,"5. 환급 및 과오금B. 블리자드의 귀책사유로 귀하에게 과오금이 발생한 경우, 블리자드는 귀하가 결제한 방법과 동일한 방법으로 환불하며, 동일한 방법으로 환불이 불가능할 경우에는 이를 사전에 고지하고, 귀하와 협의하여 환불합니다. 다만, 귀하의 귀책사유로 과오금이 발생한 경우, 블리자드는 과오금을 환불하는데 소용되는 비용은 합리적인 범위에서 귀하가 부담해야 합니다.",0,,,
,,6. 주문취소,0,,,
,,"6. 주문취소A. 블리자드와 제품 또는 기타상품의 구매에 관한 계약을 체결한 귀하는 개별 제품 및 서비스 이용약관이나 거래조건에서 달리 규정하지 않는 경우, 수신확인의 통지를 받은 날부터 7일 이내에는 주문을 취소할 수 있습니다.",0,,,
,,6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.,0,,,
,,"6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.i. 귀하에게 책임 있는 사유로 제품 또는 기타상품이 멸실 또는 훼손된 경우(다만, 제품 또는 기타상품의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)",0,,,
,,6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.ii. 귀하가 제품 또는 기타 상품을 사용 또는 일부 소비한 경우,0,,,
,,6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.iii. 귀하의 이용 또는 일부 소비에 의하여 제품 또는 기타상품의 가치가 현저히 감소한 경우,0,,,
,,6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.iv. 시간의 경과에 의하여 재판매가 곤란할 정도로 제품 또는 기타상품의 가치가 현저히 감소한 경우,0,,,
,,6. 주문취소B. 귀하는 제품 또는 기타상품을 배송 받은 경우 다음 각호의 1에 해당하는 경우나 해당 제품 및 서비스에 스타터 팩이나 데모의 형태로 시험 상품을 제공한 경우에는 반품 및 교환을 할 수 없습니다.v. 같은 성능을 지닌 제품 또는 기타상품으로 복제가 가능한 경우 그 원본인 제품 또는 기타상품의 포장을 훼손한 경우,0,,,
,,"6. 주문취소C. 전항 제ii호 내지 제v호의 경우에 블리자드가 사전에 주문취소가 제한되는 사실을 귀하가 쉽게 알 수 있는 곳에 명기하거나 시용상품을 제공하는 등의 조치를 하지 않았다면, 귀하의 주문취소는 제한되지 않습니다.",0,,,
,,"6. 주문취소D. 귀하는 상기 규정에 불구하고 제품 또는 기타상품의 내용이 표시•광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 제품 또는 기타상품을 공급받은 날부터 3개월이내, 그 사실을 안 날 또는 알 수 있었던 날부터 30일 이내에 청약철회를 할 수 있습니다.",0,,,
,,"6. 주문취소E. 귀하가 서비스의 선물기능을 이용하여 제3자에게 제품 또는 기타상품을 선물한 경우, 선물한지 7일 경과하거나 해당 제품 이나 기타상품을 수령한 제3자가 해당 제품이나 기타상품 이용을 시작한 경우, 청약을 철회할 수 없습니다.",0,,,
,,7. 해지,0,,,
,,"7. 해지A. 귀하는 서비스의 모든 이용을 중지하고, 이와 관련한 모든 자료를 폐기함으로서 이용약관을 해지할 수 있습니다. 블리자드는 계속적 이용계약의 경우에는 각 제품/서비스에서 달리 규정하지 않는 한, 상품/서비스 가액에서 이용자가 이미 사용한 부분에 해당하는 금액 (각 상품별 사용금액 산정기준은 상품 구매시 별도 고지할 수 있습니다.)을 제외하고 남은 금액에서 남은 금액의 10%이내 금액 또는 남은 금액이 10,000원 이내인 경우에는 1,000원을 공제한 후 나머지 금액을 환불합니다. 다만 잔액이 1,000원 이하인 경우 환불이 불가능합니다. 전항에 의한 청약철회나 본항에 의한 해지의 경우, 다음과 같은 당사의 웹사이트나 전화번호로 신청할 수 있습니다.",0,,,
,,"7. 해지A. 귀하는 서비스의 모든 이용을 중지하고, 이와 관련한 모든 자료를 폐기함으로서 이용약관을 해지할 수 있습니다. 블리자드는 계속적 이용계약의 경우에는 각 제품/서비스에서 달리 규정하지 않는 한, 상품/서비스 가액에서 이용자가 이미 사용한 부분에 해당하는 금액 (각 상품별 사용금액 산정기준은 상품 구매시 별도 고지할 수 있습니다.)을 제외하고 남은 금액에서 남은 금액의 10%이내 금액 또는 남은 금액이 10,000원 이내인 경우에는 1,000원을 공제한 후 나머지 금액을 환불합니다. 다만 잔액이 1,000원 이하인 경우 환불이 불가능합니다. 전항에 의한 청약철회나 본항에 의한 해지의 경우, 다음과 같은 당사의 웹사이트나 전화번호로 신청할 수 있습니다.- 웹사이트: https://kr.battle.net/support/ko/ticket/submit",0,,,
,,"7. 해지A. 귀하는 서비스의 모든 이용을 중지하고, 이와 관련한 모든 자료를 폐기함으로서 이용약관을 해지할 수 있습니다. 블리자드는 계속적 이용계약의 경우에는 각 제품/서비스에서 달리 규정하지 않는 한, 상품/서비스 가액에서 이용자가 이미 사용한 부분에 해당하는 금액 (각 상품별 사용금액 산정기준은 상품 구매시 별도 고지할 수 있습니다.)을 제외하고 남은 금액에서 남은 금액의 10%이내 금액 또는 남은 금액이 10,000원 이내인 경우에는 1,000원을 공제한 후 나머지 금액을 환불합니다. 다만 잔액이 1,000원 이하인 경우 환불이 불가능합니다. 전항에 의한 청약철회나 본항에 의한 해지의 경우, 다음과 같은 당사의 웹사이트나 전화번호로 신청할 수 있습니다.- 전화번호: (02)2175-1380",0,,,
,,"7. 해지B. 귀하가 다음 각호의 사유를 포함한 본 특별약관의 조항을 준수하지 않을 경우, 블리자드는 이용약관을 해지할 수 있습니다.",0,,,
,,"7. 해지B. 귀하가 다음 각호의 사유를 포함한 본 특별약관의 조항을 준수하지 않을 경우, 블리자드는 이용약관을 해지할 수 있습니다.i. 서비스 가입 신청시에 허위 내용을 등록한 경우",0,,,
,,"7. 해지B. 귀하가 다음 각호의 사유를 포함한 본 특별약관의 조항을 준수하지 않을 경우, 블리자드는 이용약관을 해지할 수 있습니다.ii. 블리자드 온라인 스토어를 이용하여 구입한 제품 또는 기타상품의 대금, 기타 블리자드 온라인 스토어 이용과 관련하여 귀하가 부담하는 채무를 기일에 지급하지 않는 경우",0,,,
,,"7. 해지B. 귀하가 다음 각호의 사유를 포함한 본 특별약관의 조항을 준수하지 않을 경우, 블리자드는 이용약관을 해지할 수 있습니다.iii. 다른 사람의 블리자드 온라인 스토어 이용을 방해하거나 그 정보를 도용하는 등 전자상거래 질서를 위협하는 경우",0,,,
,,"7. 해지B. 귀하가 다음 각호의 사유를 포함한 본 특별약관의 조항을 준수하지 않을 경우, 블리자드는 이용약관을 해지할 수 있습니다.iv. 블리자드 온라인 스토어를 이용하여 법령 또는 이 특별약관이 금지하거나 공서양속에 반하는 행위를 하는 경우",0,,,
,,8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.,0,,,
,,8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.A. 신청 또는 변경시 허위 내용의 등록,0,,,
,,8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.B. 타인의 정보 도용,0,,,
,,8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.C. 블리자드 온라인 스토어에 게시된 정보의 변경,0,,,
,,8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.D. 블리자드 온라인 스토어가 정한 정보 이외의 정보(컴퓨터 프로그램 등) 등의 송신 또는 게시,0,,,
,,"8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.E. 블리자드, 기타 제3자의 저작권 등 지적재산권에 대한 침해",0,,,
,,"8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.F. 블리자드, 기타 제3자의 명예를 손상시키거나 업무를 방해하는 행위",0,,,
,,"8. 귀하의 의무. 귀하는 다음 행위를 하여서는 안됩니다.G. 외설 또는 폭력적인 메시지, 화상, 음성, 기타 공서양속에 반하는 정보를 블리자드 서비스 및 온라인 스토어에 공개 또는 게시하는 행위",0,,,
,,9. 블리자드 온라인 스토어와 피연결몰 간의 관계. 블리자드는 ‘피연결몰이 독자적으로 제공하는 재화에 대하여 귀하가 행하는 거래에 대해 보증책임을 지지 않는다’는 뜻을 블리자드 온라인 스토어의 초기화면 또는 연결되는 시점의 팝업화면으로 명시한 경우에는 그 거래에 대한 보증책임을 지지 않습니다.,0,,1,아프리카 tv - 손해의 발단이 제3자에게 있다고 하여도 회사의 귀책사유 및 주의의무 위반에 따른 손해를 방지하는 규정을 두지 않아 불공정조항
,,10. 저작권의 귀속 및 이용제한.,0,,,
,,"10. 저작권의 귀속 및 이용제한.A. 블리자드가 작성한 저작물에 대한 저작권, 기타 지적재산권은 블리자드에 귀속합니다.",0,,,
